		timesteps		time		Temperature		Kinetic Energy		Potential Energy		Total Energy
		5726		57.132		2.59637		420.611		-3.4373		417.174
		5727		57.142		2.59638		420.613		-3.43735		417.175
		5728		57.152		2.59639		420.615		-3.43741		417.177
		5729		57.162		2.5964		420.616		-3.43746		417.179
		5730		57.172		2.59641		420.618		-3.43751		417.18
		5731		57.1819		2.59642		420.62		-3.43757		417.182
		5732		57.1919		2.59643		420.621		-3.43762		417.184
		5733		57.2019		2.59644		420.623		-3.43767		417.185
		5734		57.2119		2.59645		420.625		-3.43773		417.187
		5735		57.2218		2.59646		420.626		-3.43778		417.189
		5736		57.2318		2.59647		420.628		-3.43783		417.19
		5737		57.2418		2.59648		420.63		-3.43789		417.192
		5738		57.2518		2.59649		420.632		-3.43794		417.194
		5739		57.2618		2.5965		420.633		-3.43799		417.195
		5740		57.2717		2.59651		420.635		-3.43805		417.197
		5741		57.2817		2.59652		420.637		-3.4381		417.199
		5742		57.2917		2.59653		420.638		-3.43816		417.2
		5743		57.3017		2.59654		420.64		-3.43821		417.202
		5744		57.3116		2.59655		420.642		-3.43826		417.204
		5745		57.3216		2.59656		420.644		-3.43832		417.205
		5746		57.3316		2.59658		420.645		-3.43837		417.207
		5747		57.3416		2.59659		420.647		-3.43843		417.209
		5748		57.3516		2.5966		420.649		-3.43848		417.21
		5749		57.3615		2.59661		420.65		-3.43853		417.212
		5750		57.3715		2.59662		420.652		-3.43859		417.214
		5751		57.3815		2.59663		420.654		-3.43864		417.215
		5752		57.3915		2.59664		420.656		-3.4387		417.217
		5753		57.4014		2.59665		420.657		-3.43875		417.219
		5754		57.4114		2.59666		420.659		-3.43881		417.22
		5755		57.4214		2.59667		420.661		-3.43886		417.222
		5756		57.4314		2.59668		420.663		-3.43892		417.224
		5757		57.4414		2.59669		420.664		-3.43897		417.225
		5758		57.4513		2.5967		420.666		-3.43902		417.227
		5759		57.4613		2.59671		420.668		-3.43908		417.229
		5760		57.4713		2.59673		420.669		-3.43913		417.23
		5761		57.4813		2.59674		420.671		-3.43919		417.232
		5762		57.4912		2.59675		420.673		-3.43924		417.234
		5763		57.5012		2.59676		420.675		-3.4393		417.235
		5764		57.5112		2.59677		420.676		-3.43935		417.237
		5765		57.5212		2.59678		420.678		-3.43941		417.239
		5766		57.5312		2.59679		420.68		-3.43946		417.241
		5767		57.5411		2.5968		420.682		-3.43952		417.242
		5768		57.5511		2.59681		420.683		-3.43957		417.244
		5769		57.5611		2.59682		420.685		-3.43963		417.246
		5770		57.5711		2.59683		420.687		-3.43968		417.247
		5771		57.581		2.59684		420.689		-3.43974		417.249
		5772		57.591		2.59686		420.691		-3.43979		417.251
		5773		57.601		2.59687		420.692		-3.43985		417.252
		5774		57.611		2.59688		420.694		-3.4399		417.254
		5775		57.6209		2.59689		420.696		-3.43996		417.256
		5776		57.6309		2.5969		420.698		-3.44001		417.258
		5777		57.6409		2.59691		420.699		-3.44007		417.259
		5778		57.6509		2.59692		420.701		-3.44012		417.261
		5779		57.6609		2.59693		420.703		-3.44018		417.263
		5780		57.6708		2.59694		420.705		-3.44024		417.264
		5781		57.6808		2.59695		420.706		-3.44029		417.266
		5782		57.6908		2.59696		420.708		-3.44035		417.268
		5783		57.7008		2.59698		420.71		-3.4404		417.27
		5784		57.7107		2.59699		420.712		-3.44046		417.271
		5785		57.7207		2.597		420.714		-3.44051		417.273
		5786		57.7307		2.59701		420.715		-3.44057		417.275
		5787		57.7407		2.59702		420.717		-3.44062		417.276
		5788		57.7507		2.59703		420.719		-3.44068		417.278
		5789		57.7606		2.59704		420.721		-3.44074		417.28
		5790		57.7706		2.59705		420.722		-3.44079		417.282
		5791		57.7806		2.59706		420.724		-3.44085		417.283
		5792		57.7906		2.59707		420.726		-3.4409		417.285
		5793		57.8005		2.59709		420.728		-3.44096		417.287
		5794		57.8105		2.5971		420.73		-3.44102		417.289
		5795		57.8205		2.59711		420.731		-3.44107		417.29
		5796		57.8305		2.59712		420.733		-3.44113		417.292
		5797		57.8405		2.59713		420.735		-3.44119		417.294
		5798		57.8504		2.59714		420.737		-3.44124		417.296
		5799		57.8604		2.59715		420.739		-3.4413		417.297
		5800		57.8704		2.59716		420.74		-3.44135		417.299
		5801		57.8804		2.59717		420.742		-3.44141		417.301
		5801		57.8804		2.59717		420.742		-3.44141		417.301
		5802		57.8903		2.59719		420.744		-3.44147		417.303
		5803		57.9003		2.5972		420.746		-3.44152		417.304
		5804		57.9103		2.59721		420.748		-3.44158		417.306
		5805		57.9203		2.59722		420.75		-3.44164		417.308
		5806		57.9303		2.59723		420.751		-3.44169		417.31
		5807		57.9402		2.59724		420.753		-3.44175		417.311
		5808		57.9502		2.59725		420.755		-3.44181		417.313
		5809		57.9602		2.59726		420.757		-3.44186		417.315
		5810		57.9702		2.59728		420.759		-3.44192		417.317
		5811		57.9801		2.59729		420.76		-3.44198		417.318
		5812		57.9901		2.5973		420.762		-3.44203		417.32
		5813		58.0001		2.59731		420.764		-3.44209		417.322
		5814		58.0101		2.59732		420.766		-3.44215		417.324
		5815		58.0201		2.59733		420.768		-3.4422		417.326
		5816		58.03		2.59734		420.77		-3.44226		417.327
		5817		58.04		2.59735		420.771		-3.44232		417.329
		5818		58.05		2.59737		420.773		-3.44238		417.331
		5819		58.06		2.59738		420.775		-3.44243		417.333
		5820		58.0699		2.59739		420.777		-3.44249		417.334
		5821		58.0799		2.5974		420.779		-3.44255		417.336
		5822		58.0899		2.59741		420.781		-3.4426		417.338
		5823		58.0999		2.59742		420.782		-3.44266		417.34
		5824		58.1099		2.59743		420.784		-3.44272		417.342
		5825		58.1198		2.59744		420.786		-3.44278		417.343
		5826		58.1298		2.59746		420.788		-3.44283		417.345
		5827		58.1398		2.59747		420.79		-3.44289		417.347
		5828		58.1498		2.59748		420.792		-3.44295		417.349
		5829		58.1597		2.59749		420.793		-3.44301		417.35
		5830		58.1697		2.5975		420.795		-3.44306		417.352
		5831		58.1797		2.59751		420.797		-3.44312		417.354
		5832		58.1897		2.59752		420.799		-3.44318		417.356
		5833		58.1997		2.59754		420.801		-3.44324		417.358
		5834		58.2096		2.59755		420.803		-3.44329		417.359
		5835		58.2196		2.59756		420.805		-3.44335		417.361
		5836		58.2296		2.59757		420.806		-3.44341		417.363
		5837		58.2396		2.59758		420.808		-3.44347		417.365
		5838		58.2495		2.59759		420.81		-3.44353		417.367
		5839		58.2595		2.59761		420.812		-3.44358		417.368
		5840		58.2695		2.59762		420.814		-3.44364		417.37
		5841		58.2795		2.59763		420.816		-3.4437		417.372
		5842		58.2895		2.59764		420.818		-3.44376		417.374
		5843		58.2994		2.59765		420.82		-3.44382		417.376
		5844		58.3094		2.59766		420.821		-3.44387		417.378
		5845		58.3194		2.59767		420.823		-3.44393		417.379
		5846		58.3294		2.59769		420.825		-3.44399		417.381
		5847		58.3393		2.5977		420.827		-3.44405		417.383
		5848		58.3493		2.59771		420.829		-3.44411		417.385
		5849		58.3593		2.59772		420.831		-3.44417		417.387
		5850		58.3693		2.59773		420.833		-3.44422		417.388
		5851		58.3793		2.59774		420.835		-3.44428		417.39
		5852		58.3892		2.59776		420.836		-3.44434		417.392
		5853		58.3992		2.59777		420.838		-3.4444		417.394
		5854		58.4092		2.59778		420.84		-3.44446		417.396
		5855		58.4192		2.59779		420.842		-3.44452		417.398
		5856		58.4291		2.5978		420.844		-3.44458		417.399
		5857		58.4391		2.59781		420.846		-3.44463		417.401
		5858		58.4491		2.59783		420.848		-3.44469		417.403
		5859		58.4591		2.59784		420.85		-3.44475		417.405
		5860		58.469		2.59785		420.852		-3.44481		417.407
		5861		58.479		2.59786		420.853		-3.44487		417.409
		5862		58.489		2.59787		420.855		-3.44493		417.41
		5863		58.499		2.59788		420.857		-3.44499		417.412
		5864		58.509		2.5979		420.859		-3.44505		417.414
		5865		58.5189		2.59791		420.861		-3.44511		417.416
		5866		58.5289		2.59792		420.863		-3.44517		417.418
		5867		58.5389		2.59793		420.865		-3.44522		417.42
		5868		58.5489		2.59794		420.867		-3.44528		417.422
		5869		58.5588		2.59796		420.869		-3.44534		417.423
		5870		58.5688		2.59797		420.871		-3.4454		417.425
		5871		58.5788		2.59798		420.873		-3.44546		417.427
		5872		58.5888		2.59799		420.874		-3.44552		417.429
		5873		58.5988		2.598		420.876		-3.44558		417.431
		5874		58.6087		2.59801		420.878		-3.44564		417.433
		5875		58.6187		2.59803		420.88		-3.4457		417.435
		5876		58.6287		2.59804		420.882		-3.44576		417.436
		5877		58.6387		2.59805		420.884		-3.44582		417.438
		5878		58.6486		2.59806		420.886		-3.44588		417.44
		5879		58.6586		2.59807		420.888		-3.44594		417.442
		5880		58.6686		2.59809		420.89		-3.446		417.444
		5881		58.6786		2.5981		420.892		-3.44606		417.446
		5882		58.6886		2.59811		420.894		-3.44612		417.448
		5883		58.6985		2.59812		420.896		-3.44618		417.45
		5884		58.7085		2.59813		420.898		-3.44624		417.451
		5885		58.7185		2.59815		420.9		-3.4463		417.453
		5886		58.7285		2.59816		420.901		-3.44636		417.455
		5887		58.7384		2.59817		420.903		-3.44642		417.457
		5888		58.7484		2.59818		420.905		-3.44648		417.459
		5889		58.7584		2.59819		420.907		-3.44654		417.461
		5890		58.7684		2.59821		420.909		-3.4466		417.463
		5891		58.7784		2.59822		420.911		-3.44666		417.465
		5892		58.7883		2.59823		420.913		-3.44672		417.466
		5893		58.7983		2.59824		420.915		-3.44678		417.468
		5894		58.8083		2.59825		420.917		-3.44684		417.47
		5895		58.8183		2.59827		420.919		-3.4469		417.472
		5896		58.8282		2.59828		420.921		-3.44696		417.474
		5897		58.8382		2.59829		420.923		-3.44702		417.476
		5898		58.8482		2.5983		420.925		-3.44708		417.478
		5899		58.8582		2.59831		420.927		-3.44714		417.48
		5900		58.8682		2.59833		420.929		-3.4472		417.482
		5901		58.8781		2.59834		420.931		-3.44726		417.483
		5901		58.8781		2.59834		420.931		-3.44726		417.483
		5902		58.8881		2.59835		420.933		-3.44732		417.485
		5903		58.8981		2.59836		420.935		-3.44738		417.487
		5904		58.9081		2.59837		420.937		-3.44744		417.489
		5905		58.918		2.59839		420.939		-3.4475		417.491
		5906		58.928		2.5984		420.941		-3.44756		417.493
		5907		58.938		2.59841		420.943		-3.44762		417.495
		5908		58.948		2.59842		420.945		-3.44768		417.497
		5909		58.958		2.59844		420.946		-3.44774		417.499
		5910		58.9679		2.59845		420.948		-3.44781		417.501
		5911		58.9779		2.59846		420.95		-3.44787		417.503
		5912		58.9879		2.59847		420.952		-3.44793		417.504
		5913		58.9979		2.59848		420.954		-3.44799		417.506
		5914		59.0078		2.5985		420.956		-3.44805		417.508
		5915		59.0178		2.59851		420.958		-3.44811		417.51
		5916		59.0278		2.59852		420.96		-3.44817		417.512
		5917		59.0378		2.59853		420.962		-3.44823		417.514
		5918		59.0478		2.59855		420.964		-3.44829		417.516
		5919		59.0577		2.59856		420.966		-3.44836		417.518
		5920		59.0677		2.59857		420.968		-3.44842		417.52
		5921		59.0777		2.59858		420.97		-3.44848		417.522
		5922		59.0877		2.59859		420.972		-3.44854		417.524
		5923		59.0976		2.59861		420.974		-3.4486		417.526
		5924		59.1076		2.59862		420.976		-3.44866		417.528
		5925		59.1176		2.59863		420.978		-3.44872		417.53
		5926		59.1276		2.59864		420.98		-3.44879		417.531
		5927		59.1376		2.59866		420.982		-3.44885		417.533
		5928		59.1475		2.59867		420.984		-3.44891		417.535
		5929		59.1575		2.59868		420.986		-3.44897		417.537
		5930		59.1675		2.59869		420.988		-3.44903		417.539
		5931		59.1775		2.59871		420.99		-3.44909		417.541
		5932		59.1874		2.59872		420.992		-3.44915		417.543
		5933		59.1974		2.59873		420.994		-3.44922		417.545
		5934		59.2074		2.59874		420.996		-3.44928		417.547
		5935		59.2174		2.59876		420.998		-3.44934		417.549
		5936		59.2274		2.59877		421		-3.4494		417.551
		5937		59.2373		2.59878		421.002		-3.44946		417.553
		5938		59.2473		2.59879		421.004		-3.44953		417.555
		5939		59.2573		2.5988		421.006		-3.44959		417.557
		5940		59.2673		2.59882		421.008		-3.44965		417.559
		5941		59.2772		2.59883		421.01		-3.44971		417.561
		5942		59.2872		2.59884		421.012		-3.44977		417.563
		5943		59.2972		2.59885		421.014		-3.44984		417.565
		5944		59.3072		2.59887		421.017		-3.4499		417.567
		5945		59.3172		2.59888		421.019		-3.44996		417.569
		5946		59.3271		2.59889		421.021		-3.45002		417.571
		5947		59.3371		2.5989		421.023		-3.45009		417.573
		5948		59.3471		2.59892		421.025		-3.45015		417.574
		5949		59.3571		2.59893		421.027		-3.45021		417.576
		5950		59.367		2.59894		421.029		-3.45027		417.578
		5951		59.377		2.59896		421.031		-3.45034		417.58
		5952		59.387		2.59897		421.033		-3.4504		417.582
		5953		59.397		2.59898		421.035		-3.45046		417.584
		5954		59.4069		2.59899		421.037		-3.45052		417.586
		5955		59.4169		2.59901		421.039		-3.45059		417.588
		5956		59.4269		2.59902		421.041		-3.45065		417.59
		5957		59.4369		2.59903		421.043		-3.45071		417.592
		5958		59.4469		2.59904		421.045		-3.45077		417.594
		5959		59.4568		2.59906		421.047		-3.45084		417.596
		5960		59.4668		2.59907		421.049		-3.4509		417.598
		5961		59.4768		2.59908		421.051		-3.45096		417.6
		5962		59.4868		2.59909		421.053		-3.45103		417.602
		5963		59.4967		2.59911		421.055		-3.45109		417.604
		5964		59.5067		2.59912		421.057		-3.45115		417.606
		5965		59.5167		2.59913		421.059		-3.45121		417.608
		5966		59.5267		2.59914		421.061		-3.45128		417.61
		5967		59.5367		2.59916		421.064		-3.45134		417.612
		5968		59.5466		2.59917		421.066		-3.4514		417.614
		5969		59.5566		2.59918		421.068		-3.45147		417.616
		5970		59.5666		2.5992		421.07		-3.45153		417.618
		5971		59.5766		2.59921		421.072		-3.45159		417.62
		5972		59.5865		2.59922		421.074		-3.45166		417.622
		5973		59.5965		2.59923		421.076		-3.45172		417.624
		5974		59.6065		2.59925		421.078		-3.45178		417.626
		5975		59.6165		2.59926		421.08		-3.45185		417.628
		5976		59.6265		2.59927		421.082		-3.45191		417.63
		5977		59.6364		2.59929		421.084		-3.45197		417.632
		5978		59.6464		2.5993		421.086		-3.45204		417.634
		5979		59.6564		2.59931		421.088		-3.4521		417.636
		5980		59.6664		2.59932		421.09		-3.45216		417.638
		5981		59.6763		2.59934		421.093		-3.45223		417.64
		5982		59.6863		2.59935		421.095		-3.45229		417.642
		5983		59.6963		2.59936		421.097		-3.45235		417.644
		5984		59.7063		2.59938		421.099		-3.45242		417.646
		5985		59.7163		2.59939		421.101		-3.45248		417.648
		5986		59.7262		2.5994		421.103		-3.45255		417.65
		5987		59.7362		2.59941		421.105		-3.45261		417.652
		5988		59.7462		2.59943		421.107		-3.45267		417.655
		5989		59.7562		2.59944		421.109		-3.45274		417.657
		5990		59.7661		2.59945		421.111		-3.4528		417.659
		5991		59.7761		2.59947		421.113		-3.45287		417.661
		5992		59.7861		2.59948		421.116		-3.45293		417.663
		5993		59.7961		2.59949		421.118		-3.45299		417.665
		5994		59.8061		2.5995		421.12		-3.45306		417.667
		5995		59.816		2.59952		421.122		-3.45312		417.669
		5996		59.826		2.59953		421.124		-3.45319		417.671
		5997		59.836		2.59954		421.126		-3.45325		417.673
		5998		59.846		2.59956		421.128		-3.45331		417.675
		5999		59.8559		2.59957		421.13		-3.45338		417.677
		6000		59.8659		2.59958		421.132		-3.45344		417.679
		6001		59.8759		2.5996		421.135		-3.45351		417.681
		6001		59.8759		2.5996		421.135		-3.45351		417.681
		6002		59.8859		2.59961		421.137		-3.45357		417.683
		6003		59.8959		2.59962		421.139		-3.45364		417.685
		6004		59.9058		2.59964		421.141		-3.4537		417.687
		6005		59.9158		2.59965		421.143		-3.45377		417.689
		6006		59.9258		2.59966		421.145		-3.45383		417.691
		6007		59.9358		2.59967		421.147		-3.45389		417.693
		6008		59.9457		2.59969		421.149		-3.45396		417.695
		6009		59.9557		2.5997		421.151		-3.45402		417.697
		6010		59.9657		2.59971		421.154		-3.45409		417.7
		6011		59.9757		2.59973		421.156		-3.45415		417.702
		6012		59.9857		2.59974		421.158		-3.45422		417.704
		6013		59.9956		2.59975		421.16		-3.45428		417.706
		6014		60.0056		2.59977		421.162		-3.45435		417.708
		6015		60.0156		2.59978		421.164		-3.45441		417.71
		6016		60.0256		2.59979		421.166		-3.45448		417.712
		6017		60.0355		2.59981		421.169		-3.45454		417.714
		6018		60.0455		2.59982		421.171		-3.45461		417.716
		6019		60.0555		2.59983		421.173		-3.45467		417.718
		6020		60.0655		2.59985		421.175		-3.45474		417.72
		6021		60.0755		2.59986		421.177		-3.4548		417.722
		6022		60.0854		2.59987		421.179		-3.45487		417.724
		6023		60.0954		2.59989		421.181		-3.45493		417.726
		6024		60.1054		2.5999		421.184		-3.455		417.729
		6025		60.1154		2.59991		421.186		-3.45506		417.731
		6026		60.1253		2.59992		421.188		-3.45513		417.733
		6027		60.1353		2.59994		421.19		-3.45519		417.735
		6028		60.1453		2.59995		421.192		-3.45526		417.737
		6029		60.1553		2.59996		421.194		-3.45532		417.739
		6030		60.1653		2.59998		421.196		-3.45539		417.741
		6031		60.1752		2.59999		421.199		-3.45545		417.743
		6032		60.1852		2.6		421.201		-3.45552		417.745
		6033		60.1952		2.60002		421.203		-3.45559		417.747
		6034		60.2052		2.60003		421.205		-3.45565		417.749
		6035		60.2151		2.60004		421.207		-3.45572		417.752
		6036		60.2251		2.60006		421.209		-3.45578		417.754
		6037		60.2351		2.60007		421.212		-3.45585		417.756
		6038		60.2451		2.60008		421.214		-3.45591		417.758
		6039		60.255		2.6001		421.216		-3.45598		417.76
		6040		60.265		2.60011		421.218		-3.45604		417.762
		6041		60.275		2.60012		421.22		-3.45611		417.764
		6042		60.285		2.60014		421.222		-3.45618		417.766
		6043		60.295		2.60015		421.225		-3.45624		417.768
		6044		60.3049		2.60017		421.227		-3.45631		417.77
		6045		60.3149		2.60018		421.229		-3.45637		417.773
		6046		60.3249		2.60019		421.231		-3.45644		417.775
		6047		60.3349		2.60021		421.233		-3.45651		417.777
		6048		60.3448		2.60022		421.235		-3.45657		417.779
		6049		60.3548		2.60023		421.238		-3.45664		417.781
		6050		60.3648		2.60025		421.24		-3.4567		417.783
		6051		60.3748		2.60026		421.242		-3.45677		417.785
		6052		60.3848		2.60027		421.244		-3.45684		417.787
		6053		60.3947		2.60029		421.246		-3.4569		417.79
		6054		60.4047		2.6003		421.249		-3.45697		417.792
		6055		60.4147		2.60031		421.251		-3.45703		417.794
		6056		60.4247		2.60033		421.253		-3.4571		417.796
		6057		60.4346		2.60034		421.255		-3.45717		417.798
		6058		60.4446		2.60035		421.257		-3.45723		417.8
		6059		60.4546		2.60037		421.26		-3.4573		417.802
		6060		60.4646		2.60038		421.262		-3.45737		417.804
		6061		60.4746		2.60039		421.264		-3.45743		417.807
		6062		60.4845		2.60041		421.266		-3.4575		417.809
		6063		60.4945		2.60042		421.268		-3.45756		417.811
		6064		60.5045		2.60044		421.271		-3.45763		417.813
		6065		60.5145		2.60045		421.273		-3.4577		417.815
		6066		60.5244		2.60046		421.275		-3.45776		417.817
		6067		60.5344		2.60048		421.277		-3.45783		417.819
		6068		60.5444		2.60049		421.279		-3.4579		417.822
		6069		60.5544		2.6005		421.282		-3.45796		417.824
		6070		60.5644		2.60052		421.284		-3.45803		417.826
		6071		60.5743		2.60053		421.286		-3.4581		417.828
		6072		60.5843		2.60054		421.288		-3.45816		417.83
		6073		60.5943		2.60056		421.291		-3.45823		417.832
		6074		60.6043		2.60057		421.293		-3.4583		417.834
		6075		60.6142		2.60059		421.295		-3.45836		417.837
		6076		60.6242		2.6006		421.297		-3.45843		417.839
		6077		60.6342		2.60061		421.299		-3.4585		417.841
		6078		60.6442		2.60063		421.302		-3.45857		417.843
		6079		60.6542		2.60064		421.304		-3.45863		417.845
		6080		60.6641		2.60065		421.306		-3.4587		417.847
		6081		60.6741		2.60067		421.308		-3.45877		417.85
